           3          69  -32.1290016      -72.4860001      0.860866606     l, k, lat, lon, s
          10          14  -32.0489998      -71.3539963      0.759023368     l, k, lat, lon, s
          13          25  -31.9869995      -71.5759964      0.938444257     l, k, lat, lon, s
          18          50  -31.8759995      -72.0810013      0.741671681     l, k, lat, lon, s
          25          35  -31.7619991      -71.7679977      0.828522384     l, k, lat, lon, s
          25          52  -31.7479992      -72.1149979      0.906095862     l, k, lat, lon, s
          30          13  -31.6900005      -71.3160019      0.876710355     l, k, lat, lon, s
          35          23  -31.5919991      -71.5139999      0.759401023     l, k, lat, lon, s
          41          70  -31.4430008      -72.4629974      0.719883740     l, k, lat, lon, s
          45          39  -31.3990002      -71.8300018      0.880178094     l, k, lat, lon, s
          50           6  -31.3339996      -71.1549988      0.713622272     l, k, lat, lon, s
          52          36  -31.2749996      -71.7620010      0.736879945     l, k, lat, lon, s
          56          33  -31.2049999      -71.6969986      0.982070208     l, k, lat, lon, s
          60          21  -31.1429996      -71.4499969      0.755420268     l, k, lat, lon, s
          77          48  -30.8139992      -71.9789963      0.817282259     l, k, lat, lon, s
          86          23  -30.6730003      -71.4660034      0.777956605     l, k, lat, lon, s
          86          56  -30.6450005      -72.1309967      0.690802217     l, k, lat, lon, s
          86          56  -30.6450005      -72.1309967      0.690802217     l, k, lat, lon, s
         102          23  -30.3840008      -71.4520035      0.852094293     l, k, lat, lon, s
         119          37  -30.0669994      -71.7160034      0.964705169     l, k, lat, lon, s
