           3          68  -32.1300011      -72.4649963      0.634761691     l, k, lat, lon, s
          13          68  -31.9489994      -72.4540024      0.622611225     l, k, lat, lon, s
          25          46  -31.7530003      -71.9919968      0.727519572     l, k, lat, lon, s
          32          63  -31.6119995      -72.3310013      0.653708518     l, k, lat, lon, s
          37          31  -31.5489998      -71.6750031      0.692412615     l, k, lat, lon, s
          38          17  -31.5419998      -71.3899994      0.645337880     l, k, lat, lon, s
          45          19  -31.4150009      -71.4240036      0.676438153     l, k, lat, lon, s
          46           9  -31.4039993      -71.2200012      0.691766322     l, k, lat, lon, s
          46          45  -31.3759995      -71.9499969      0.714233816     l, k, lat, lon, s
          49          51  -31.3160000      -72.0690002      0.506328702     l, k, lat, lon, s
          76          39  -30.8400002      -71.7979965      0.550903976     l, k, lat, lon, s
          82          58  -30.7159996      -72.1750031      0.701269269     l, k, lat, lon, s
          88          47  -30.6170006      -71.9479980      0.641514301     l, k, lat, lon, s
          91          16  -30.5879993      -71.3209991      0.663969100     l, k, lat, lon, s
         100          18  -30.4239998      -71.3529968      0.648087204     l, k, lat, lon, s
         109          52  -30.2339993      -72.0260010      0.612452388     l, k, lat, lon, s
         117          42  -30.0990009      -71.8180008      0.913019538     l, k, lat, lon, s
         117          44  -30.0970001      -71.8580017      0.917474151     l, k, lat, lon, s
         118          18  -30.1000004      -71.3369980      0.671339154     l, k, lat, lon, s
         120          32  -30.0529995      -71.6149979      0.737703562     l, k, lat, lon, s
