           2          31  -32.1800003      -71.7099991      0.831529200     l, k, lat, lon, s
           8          22  -32.0789986      -71.5199966      0.941717446     l, k, lat, lon, s
          27          26  -31.7339993      -71.5830002      0.923586249     l, k, lat, lon, s
          30          13  -31.6900005      -71.3160019      0.829319596     l, k, lat, lon, s
          35           4  -31.6060009      -71.1279984      0.954665899     l, k, lat, lon, s
          37          22  -31.5569992      -71.4919968      0.875600815     l, k, lat, lon, s
          54          56  -31.2220001      -72.1650009      0.788462818     l, k, lat, lon, s
          60          44  -31.1240005      -71.9160004      0.745375693     l, k, lat, lon, s
          66          36  -31.0230007      -71.7480011      0.822989285     l, k, lat, lon, s
          67          44  -30.9979992      -71.9079971      0.902380407     l, k, lat, lon, s
          73          16  -30.9120007      -71.3369980      0.953238904     l, k, lat, lon, s
          79          25  -30.7970009      -71.5130005       1.00000000     l, k, lat, lon, s
          82           8  -30.7560005      -71.1679993      0.840233982     l, k, lat, lon, s
          87          58  -30.6259995      -72.1699982      0.994891226     l, k, lat, lon, s
          92          53  -30.5400009      -72.0640030      0.812833190     l, k, lat, lon, s
          94          19  -30.5319996      -71.3789978      0.903968453     l, k, lat, lon, s
         106          14  -30.3190002      -71.2669983      0.897244036     l, k, lat, lon, s
         109          32  -30.2509995      -71.6259995      0.961533368     l, k, lat, lon, s
         116          67  -30.0949993      -72.3190002      0.904284656     l, k, lat, lon, s
         118          42  -30.0809994      -71.8170013      0.854520440     l, k, lat, lon, s
