           4          66  -32.1129990      -72.4229965      0.742102146     l, k, lat, lon, s
          15           8  -31.9640007      -71.2269974      0.816357791     l, k, lat, lon, s
          20          14  -31.8689995      -71.3450012      0.746481597     l, k, lat, lon, s
          20          36  -31.8519993      -71.7939987      0.919255197     l, k, lat, lon, s
          24          68  -31.7509995      -72.4410019      0.777472734     l, k, lat, lon, s
          30          19  -31.6849995      -71.4380035      0.944167316     l, k, lat, lon, s
          33          12  -31.6359997      -71.2919998      0.809206069     l, k, lat, lon, s
          35          34  -31.5830002      -71.7379990      0.936469138     l, k, lat, lon, s
          38          54  -31.5119991      -72.1409988      0.862851679     l, k, lat, lon, s
          41          41  -31.4689999      -71.8740005      0.943463683     l, k, lat, lon, s
          66           3  -31.0480003      -71.0810013      0.749453187     l, k, lat, lon, s
          67           8  -31.0259991      -71.1809998      0.732738495     l, k, lat, lon, s
          70          64  -30.9260006      -72.3089981      0.788087368     l, k, lat, lon, s
          77          49  -30.8139992      -71.9990005      0.679303527     l, k, lat, lon, s
          81          22  -30.7639999      -71.4509964      0.879120886     l, k, lat, lon, s
          98           5  -30.4699993      -71.0940018      0.942309678     l, k, lat, lon, s
         100          59  -30.3899994      -72.1760025       1.00000000     l, k, lat, lon, s
         105          26  -30.3279991      -71.5090027      0.852911711     l, k, lat, lon, s
         109          43  -30.2420006      -71.8460007      0.993104637     l, k, lat, lon, s
         114           2  -30.1840000      -71.0199966      0.863933742     l, k, lat, lon, s
