           6          61  -32.0820007      -72.3190002      0.669225395     l, k, lat, lon, s
           9          29  -32.0550003      -71.6620026      0.821772993     l, k, lat, lon, s
          11          36  -32.0139999      -71.8030014      0.996779263     l, k, lat, lon, s
          15          29  -31.9470005      -71.6559982      0.791549683     l, k, lat, lon, s
          17          40  -31.9020004      -71.8779984      0.778396428     l, k, lat, lon, s
          24          63  -31.7560005      -72.3399963      0.765102744     l, k, lat, lon, s
          25          46  -31.7530003      -71.9919968      0.918318570     l, k, lat, lon, s
          27          17  -31.7409992      -71.4000015      0.911211312     l, k, lat, lon, s
          28           8  -31.7290001      -71.2160034      0.844888151     l, k, lat, lon, s
          31          23  -31.6639996      -71.5179977      0.925159156     l, k, lat, lon, s
          38          41  -31.5230007      -71.8769989      0.843691707     l, k, lat, lon, s
          52           7  -31.2980003      -71.1740036      0.827557445     l, k, lat, lon, s
          75          15  -30.8770008      -71.3150024      0.845704436     l, k, lat, lon, s
          81          37  -30.7520008      -71.7529984      0.783094227     l, k, lat, lon, s
          91          63  -30.5489998      -72.2659988      0.886006474     l, k, lat, lon, s
         103          62  -30.3339996      -72.2330017      0.617564023     l, k, lat, lon, s
         105          56  -30.3029995      -72.1110001      0.662234128     l, k, lat, lon, s
         109          47  -30.2390003      -71.9260025      0.947432041     l, k, lat, lon, s
         118          26  -30.0939999      -71.4970016      0.862771273     l, k, lat, lon, s
         120          63  -30.0259991      -72.2350006       1.00000000     l, k, lat, lon, s
