           7           7  -32.1080017      -71.2139969      0.665726125     l, k, lat, lon, s
          10          30  -32.0369987      -71.6809998      0.603038967     l, k, lat, lon, s
          12          49  -31.9850006      -72.0670013      0.715693295     l, k, lat, lon, s
          36          16  -31.5790005      -71.3710022      0.661023796     l, k, lat, lon, s
          37          12  -31.5639992      -71.2890015      0.669677675     l, k, lat, lon, s
          38          26  -31.5349998      -71.5719986      0.570117891     l, k, lat, lon, s
          38          27  -31.5349998      -71.5930023      0.549418330     l, k, lat, lon, s
          48           6  -31.3700008      -71.1569977      0.488118351     l, k, lat, lon, s
          54          59  -31.2189999      -72.2259979      0.736997664     l, k, lat, lon, s
          62          34  -31.0960007      -71.7109985      0.520771086     l, k, lat, lon, s
          64          58  -31.0400009      -72.1949997      0.935153484     l, k, lat, lon, s
          72          53  -30.8999996      -72.0849991      0.526198506     l, k, lat, lon, s
          83          70  -30.6870003      -72.4160004      0.546767116     l, k, lat, lon, s
          84          55  -30.6819992      -72.1129990      0.573955774     l, k, lat, lon, s
          88          38  -30.6250000      -71.7659988      0.861811161     l, k, lat, lon, s
          89          34  -30.6100006      -71.6849976      0.897777677     l, k, lat, lon, s
          91          45  -30.5650005      -71.9039993      0.567734957     l, k, lat, lon, s
          92          34  -30.5559998      -71.6819992      0.587623477     l, k, lat, lon, s
          95          24  -30.5100002      -71.4779968      0.523250520     l, k, lat, lon, s
         118          12  -30.1040001      -71.2170029      0.686390758     l, k, lat, lon, s
