           1          34  -32.1959991      -71.7720032      0.714920163     l, k, lat, lon, s
          11          38  -32.0120010      -71.8470001      0.990122199     l, k, lat, lon, s
          17          59  -31.8850002      -72.2839966      0.768218040     l, k, lat, lon, s
          19          56  -31.8519993      -72.2180023      0.680195749     l, k, lat, lon, s
          21          33  -31.8360004      -71.7310028      0.762433946     l, k, lat, lon, s
          26          40  -31.7399998      -71.8730011      0.780192494     l, k, lat, lon, s
          28          17  -31.7229996      -71.3870010      0.834187448     l, k, lat, lon, s
          31          19  -31.6669998      -71.4260025      0.895096004     l, k, lat, lon, s
          52          63  -31.2509995      -72.3290024      0.791778803     l, k, lat, lon, s
          55          53  -31.2059994      -72.1169968      0.629164219     l, k, lat, lon, s
          60          23  -31.1420002      -71.4830017      0.810982168     l, k, lat, lon, s
          72          68  -30.8859997      -72.4120026      0.771567762     l, k, lat, lon, s
          83          64  -30.6910000      -72.3160019      0.806409240     l, k, lat, lon, s
          85          34  -30.6819992      -71.6890030      0.850859404     l, k, lat, lon, s
          92           9  -30.5760002      -71.1610031      0.781041086     l, k, lat, lon, s
         109           3  -30.2740002      -71.0220032      0.823491216     l, k, lat, lon, s
         110          69  -30.2000008      -72.3909988      0.668419302     l, k, lat, lon, s
         114          60  -30.1359997      -72.1999969      0.922230363     l, k, lat, lon, s
         118          53  -30.0709991      -72.0510025      0.533504009     l, k, lat, lon, s
         118          60  -30.0639992      -72.1959991      0.722430944     l, k, lat, lon, s
