           6          20  -32.1170006      -71.4710007      0.808692038     l, k, lat, lon, s
          17          48  -31.8950005      -72.0520020      0.687675178     l, k, lat, lon, s
          18           5  -31.9120007      -71.1419983      0.481772184     l, k, lat, lon, s
          18          15  -31.9050007      -71.3539963      0.820182920     l, k, lat, lon, s
          20          27  -31.8589993      -71.6050034      0.731637299     l, k, lat, lon, s
          20          71  -31.8190002      -72.5339966      0.719183743     l, k, lat, lon, s
          21          53  -31.8180008      -72.1529999      0.740092933     l, k, lat, lon, s
          24          50  -31.7670002      -72.0859985      0.754644752     l, k, lat, lon, s
          38          57  -31.5079994      -72.2190018      0.692386925     l, k, lat, lon, s
          47          16  -31.3810005      -71.3479996      0.781869292     l, k, lat, lon, s
          49          45  -31.3209991      -71.9550018      0.629339099     l, k, lat, lon, s
          57          10  -31.2059994      -71.2129974      0.941350698     l, k, lat, lon, s
          65           1  -31.0680008      -71.0179977       1.00000000     l, k, lat, lon, s
          67          34  -31.0060005      -71.7060013      0.434441328     l, k, lat, lon, s
          70          23  -30.9610004      -71.4739990      0.676494241     l, k, lat, lon, s
          84          27  -30.7059994      -71.5439987      0.945366681     l, k, lat, lon, s
          86          49  -30.6509991      -72.0009995      0.744745314     l, k, lat, lon, s
          93          30  -30.5410004      -71.5979996      0.561881006     l, k, lat, lon, s
          95          54  -30.4839993      -72.0950012      0.661483169     l, k, lat, lon, s
         115          20  -30.1529999      -71.3700027      0.594886780     l, k, lat, lon, s
