           3          55  -32.1409988      -72.2149963      0.805436552     l, k, lat, lon, s
           8          27  -32.0750008      -71.6169968      0.794028878     l, k, lat, lon, s
          12          69  -31.9650002      -72.5009995      0.700221539     l, k, lat, lon, s
          37          16  -31.5620003      -71.3570023      0.801186025     l, k, lat, lon, s
          38          10  -31.5480003      -71.2300034      0.553039610     l, k, lat, lon, s
          41          24  -31.4829998      -71.5220032      0.679021418     l, k, lat, lon, s
          42          40  -31.4519997      -71.8570023      0.701699197     l, k, lat, lon, s
          42          60  -31.4340000      -72.2770004      0.459560990     l, k, lat, lon, s
          44          46  -31.4099998      -71.9810028      0.681019604     l, k, lat, lon, s
          47          62  -31.3419991      -72.3140030      0.640451193     l, k, lat, lon, s
          48           9  -31.3689995      -71.1999969      0.796172261     l, k, lat, lon, s
          50          42  -31.3059998      -71.8909988      0.619329095     l, k, lat, lon, s
          56          34  -31.2049999      -71.7170029      0.738939583     l, k, lat, lon, s
          56          53  -31.1879997      -72.1149979      0.774614513     l, k, lat, lon, s
          75          19  -30.8740005      -71.3850021      0.881953716     l, k, lat, lon, s
          79          20  -30.8020000      -71.4029999      0.983900547     l, k, lat, lon, s
         100          11  -30.4300003      -71.1959991      0.549175918     l, k, lat, lon, s
         100          29  -30.4160004      -71.5699997      0.701386333     l, k, lat, lon, s
         110          51  -30.2169991      -72.0169983      0.946513951     l, k, lat, lon, s
         111          21  -30.2240009      -71.3939972      0.872787535     l, k, lat, lon, s
