           1          34  -32.1959991      -71.7720032      0.703182995     l, k, lat, lon, s
          11          38  -32.0120010      -71.8470001      0.979329467     l, k, lat, lon, s
          17          59  -31.8850002      -72.2839966      0.812141478     l, k, lat, lon, s
          19          56  -31.8519993      -72.2180023      0.677536130     l, k, lat, lon, s
          21          33  -31.8360004      -71.7310028      0.754597783     l, k, lat, lon, s
          26          40  -31.7399998      -71.8730011      0.788465619     l, k, lat, lon, s
          28          17  -31.7229996      -71.3870010      0.837493956     l, k, lat, lon, s
          31          19  -31.6669998      -71.4260025      0.888688028     l, k, lat, lon, s
          52          63  -31.2509995      -72.3290024      0.801292181     l, k, lat, lon, s
          55          53  -31.2059994      -72.1169968      0.634828568     l, k, lat, lon, s
          60          23  -31.1420002      -71.4830017      0.790026128     l, k, lat, lon, s
          72          68  -30.8859997      -72.4120026      0.809556603     l, k, lat, lon, s
          83          64  -30.6910000      -72.3160019      0.812869132     l, k, lat, lon, s
          85          34  -30.6819992      -71.6890030      0.873017848     l, k, lat, lon, s
          92           9  -30.5760002      -71.1610031      0.780199826     l, k, lat, lon, s
         109           3  -30.2740002      -71.0220032      0.808548331     l, k, lat, lon, s
         110          69  -30.2000008      -72.3909988      0.638366103     l, k, lat, lon, s
         114          60  -30.1359997      -72.1999969      0.909743369     l, k, lat, lon, s
         118          53  -30.0709991      -72.0510025      0.567801476     l, k, lat, lon, s
         118          60  -30.0639992      -72.1959991      0.743308604     l, k, lat, lon, s
