           3          46  -32.1489983      -72.0240021      0.653748035     l, k, lat, lon, s
           3          55  -32.1409988      -72.2149963      0.746886551     l, k, lat, lon, s
           6          13  -32.1230011      -71.3219986      0.601713359     l, k, lat, lon, s
           8          27  -32.0750008      -71.6169968      0.849260390     l, k, lat, lon, s
          12          69  -31.9650002      -72.5009995      0.765828669     l, k, lat, lon, s
          36          51  -31.5499992      -72.0950012      0.736002982     l, k, lat, lon, s
          37          16  -31.5620003      -71.3570023      0.808972895     l, k, lat, lon, s
          40          29  -31.4969997      -71.6279984      0.700732529     l, k, lat, lon, s
          41          24  -31.4829998      -71.5220032      0.706842244     l, k, lat, lon, s
          42          40  -31.4519997      -71.8570023      0.720444143     l, k, lat, lon, s
          56          53  -31.1879997      -72.1149979      0.638363481     l, k, lat, lon, s
          58          15  -31.1840000      -71.3170013      0.759227574     l, k, lat, lon, s
          60          50  -31.1189995      -72.0479965      0.609544933     l, k, lat, lon, s
          75          70  -30.8299999      -72.4499969      0.731697619     l, k, lat, lon, s
          89          25  -30.6170006      -71.4980011      0.776678324     l, k, lat, lon, s
          94          63  -30.4939995      -72.2839966      0.819663227     l, k, lat, lon, s
         100          29  -30.4160004      -71.5699997      0.812200963     l, k, lat, lon, s
         110          51  -30.2169991      -72.0169983       1.00000000     l, k, lat, lon, s
         111          21  -30.2240009      -71.3939972      0.788656175     l, k, lat, lon, s
         119           4  -30.0930004      -71.0339966      0.813342452     l, k, lat, lon, s
