           1          54  -32.1780014      -72.1959991      0.804120898     l, k, lat, lon, s
           6          17  -32.1189995      -71.4069977      0.907160461     l, k, lat, lon, s
           8          32  -32.0709991      -71.7229996      0.747279704     l, k, lat, lon, s
          18          45  -31.8799992      -71.9869995      0.694958210     l, k, lat, lon, s
          30          13  -31.6900005      -71.3000031      0.812583029     l, k, lat, lon, s
          35           4  -31.6070004      -71.1060028      0.825372577     l, k, lat, lon, s
          42          14  -31.4729996      -71.3109970      0.797236562     l, k, lat, lon, s
          51          48  -31.2819996      -72.0159988      0.775985420     l, k, lat, lon, s
          60          44  -31.1240005      -71.9229965      0.809861839     l, k, lat, lon, s
          66          36  -31.0230007      -71.7490005      0.754064739     l, k, lat, lon, s
          67          44  -30.9979992      -71.9160004      0.973911285     l, k, lat, lon, s
          69          39  -30.9659996      -71.8089981       1.00000000     l, k, lat, lon, s
          79          25  -30.7980003      -71.5070038      0.767080069     l, k, lat, lon, s
          87          58  -30.6250000      -72.1869965      0.770437181     l, k, lat, lon, s
          92          53  -30.5389996      -72.0780029      0.798981428     l, k, lat, lon, s
          94          19  -30.5319996      -71.3679962      0.820413709     l, k, lat, lon, s
          97          26  -30.4720001      -71.5110016      0.810845852     l, k, lat, lon, s
         106           8  -30.3239994      -71.1279984      0.869767666     l, k, lat, lon, s
         106          56  -30.2840004      -72.1250000      0.885268927     l, k, lat, lon, s
         109          32  -30.2509995      -71.6240005      0.971600950     l, k, lat, lon, s
