           3           4  -32.1839981      -71.1340027      0.879011273     l, k, lat, lon, s
           8          56  -32.0499992      -72.2300034       1.00000000     l, k, lat, lon, s
          10          15  -32.0489998      -71.3610001      0.905644059     l, k, lat, lon, s
          13          47  -31.9680004      -72.0350037      0.852628291     l, k, lat, lon, s
          18          38  -31.8859997      -71.8389969      0.825201333     l, k, lat, lon, s
          32          46  -31.6270008      -71.9940033      0.834628165     l, k, lat, lon, s
          37          53  -31.5300007      -72.1360016      0.920756280     l, k, lat, lon, s
          46          14  -31.4009991      -71.3069992      0.750333369     l, k, lat, lon, s
          59          31  -31.1529999      -71.6510010      0.905145049     l, k, lat, lon, s
          61          38  -31.1110001      -71.7959976      0.808863819     l, k, lat, lon, s
          63          51  -31.0639992      -72.0660019      0.632061124     l, k, lat, lon, s
          67          41  -31.0000000      -71.8529968      0.901266158     l, k, lat, lon, s
          68          14  -31.0049992      -71.2870026      0.754071295     l, k, lat, lon, s
          71          57  -30.9139996      -72.1829987      0.860613942     l, k, lat, lon, s
          73          47  -30.8869991      -71.9720001      0.708910346     l, k, lat, lon, s
          81          66  -30.7250004      -72.3600006      0.449481666     l, k, lat, lon, s
          81          68  -30.7229996      -72.4020004      0.548117578     l, k, lat, lon, s
          96          51  -30.4689999      -72.0319977      0.880267143     l, k, lat, lon, s
          99          65  -30.4020004      -72.3199997      0.908806562     l, k, lat, lon, s
         107          13  -30.3020000      -71.2310028      0.857810080     l, k, lat, lon, s
