           5          42  -32.1170006      -71.9369965      0.823366642     l, k, lat, lon, s
          15           3  -31.9680004      -71.1029968      0.894186854     l, k, lat, lon, s
          15          34  -31.9430008      -71.7580032      0.678060055     l, k, lat, lon, s
          16          15  -31.9410000      -71.3560028      0.841916561     l, k, lat, lon, s
          17          60  -31.8840008      -72.3050003      0.793133736     l, k, lat, lon, s
          18          43  -31.8810005      -71.9449997      0.800183058     l, k, lat, lon, s
          20          66  -31.8239994      -72.4280014       1.00000000     l, k, lat, lon, s
          23          26  -31.8059998      -71.5810013      0.805535555     l, k, lat, lon, s
          30          17  -31.6870003      -71.3850021      0.873988032     l, k, lat, lon, s
          30          58  -31.6520004      -72.2480011      0.589133024     l, k, lat, lon, s
          35          13  -31.6000004      -71.2959976      0.875264883     l, k, lat, lon, s
          44          46  -31.4099998      -71.9810028      0.625479758     l, k, lat, lon, s
          50          55  -31.2940006      -72.1640015      0.766819358     l, k, lat, lon, s
          60          67  -31.1030006      -72.4039993      0.810898423     l, k, lat, lon, s
          75           9  -30.8820000      -71.1760025      0.838014483     l, k, lat, lon, s
          77          35  -30.8250008      -71.7180023      0.815188050     l, k, lat, lon, s
          83           2  -30.7430000      -71.0230026      0.694888651     l, k, lat, lon, s
          87          24  -30.6539993      -71.4789963      0.729804754     l, k, lat, lon, s
          99           8  -30.4500008      -71.1350021      0.748875380     l, k, lat, lon, s
         119          11  -30.0879993      -71.1790009      0.742738187     l, k, lat, lon, s
