           4          31  -32.1440010      -71.7080002      0.841947079     l, k, lat, lon, s
           5          17  -32.1370010      -71.4199982      0.996510327     l, k, lat, lon, s
          12          64  -31.9710007      -72.3730011      0.673968911     l, k, lat, lon, s
          21          48  -31.8230000      -72.0370026      0.713930249     l, k, lat, lon, s
          30          63  -31.6480007      -72.3330002      0.522322476     l, k, lat, lon, s
          33          24  -31.6270008      -71.5370026      0.874337971     l, k, lat, lon, s
          35          69  -31.5520000      -72.4489975      0.496148020     l, k, lat, lon, s
          44          50  -31.4069996      -72.0540009      0.671438098     l, k, lat, lon, s
          56          20  -31.2159996      -71.4339981       1.00000000     l, k, lat, lon, s
          62           3  -31.1200008      -71.0839996      0.881990850     l, k, lat, lon, s
          71          37  -30.9319992      -71.7630005      0.726489246     l, k, lat, lon, s
          78          38  -30.8050003      -71.7760010      0.760433555     l, k, lat, lon, s
          82          70  -30.7049999      -72.4169998      0.558828294     l, k, lat, lon, s
          86          44  -30.6560001      -71.8889999      0.647577643     l, k, lat, lon, s
          87          16  -30.6599998      -71.3249969      0.868737102     l, k, lat, lon, s
          88          57  -30.6079998      -72.1490021      0.707767546     l, k, lat, lon, s
          89          50  -30.5970001      -72.0070038      0.617686570     l, k, lat, lon, s
          92          46  -30.5459995      -71.9229965      0.556217611     l, k, lat, lon, s
         104          69  -30.3090000      -72.3730011      0.469376087     l, k, lat, lon, s
         120          38  -30.0480003      -71.7350006      0.714871764     l, k, lat, lon, s
