           1          34  -32.1959991      -71.7720032      0.772572279     l, k, lat, lon, s
          11          38  -32.0120010      -71.8440018      0.761392057     l, k, lat, lon, s
          17          59  -31.8859997      -72.2659988      0.531394064     l, k, lat, lon, s
          19          56  -31.8519993      -72.2020035      0.763727248     l, k, lat, lon, s
          21          33  -31.8360004      -71.7320023      0.850878239     l, k, lat, lon, s
          26          40  -31.7399998      -71.8690033      0.844074190     l, k, lat, lon, s
          28          17  -31.7229996      -71.3990021       1.00000000     l, k, lat, lon, s
          31          19  -31.6669998      -71.4369965      0.937734962     l, k, lat, lon, s
          52          63  -31.2520008      -72.3089981      0.594516456     l, k, lat, lon, s
          55          53  -31.2059994      -72.1029968      0.595880806     l, k, lat, lon, s
          60          23  -31.1410007      -71.4909973      0.950549603     l, k, lat, lon, s
          72          68  -30.8869991      -72.3880005      0.540158987     l, k, lat, lon, s
          83          64  -30.6919994      -72.2949982      0.829912901     l, k, lat, lon, s
          85          34  -30.6819992      -71.6890030      0.950644493     l, k, lat, lon, s
          92           9  -30.5750008      -71.1790009      0.946007192     l, k, lat, lon, s
         109           3  -30.2730007      -71.0439987      0.982256174     l, k, lat, lon, s
         110          69  -30.2010002      -72.3659973      0.523532748     l, k, lat, lon, s
         114          60  -30.1369991      -72.1809998      0.595586717     l, k, lat, lon, s
         118          53  -30.0709991      -72.0370026      0.626908898     l, k, lat, lon, s
         118          60  -30.0650005      -72.1770020      0.587011039     l, k, lat, lon, s
