           3          46  -32.1489983      -72.0149994      0.673734009     l, k, lat, lon, s
           3          55  -32.1409988      -72.1989975      0.616134286     l, k, lat, lon, s
           6          13  -32.1220016      -71.3379974      0.729034066     l, k, lat, lon, s
           8          27  -32.0750008      -71.6220016      0.780211270     l, k, lat, lon, s
          12          69  -31.9669991      -72.4749985      0.443378150     l, k, lat, lon, s
          36          51  -31.5510006      -72.0830002      0.519436836     l, k, lat, lon, s
          37          16  -31.5610008      -71.3700027      0.912839890     l, k, lat, lon, s
          40          29  -31.4969997      -71.6320038      0.785544217     l, k, lat, lon, s
          41          24  -31.4829998      -71.5289993      0.793968141     l, k, lat, lon, s
          42          40  -31.4519997      -71.8529968      0.891334355     l, k, lat, lon, s
          56          53  -31.1879997      -72.1019974      0.383531213     l, k, lat, lon, s
          58          15  -31.1830006      -71.3310013      0.861292005     l, k, lat, lon, s
          60          50  -31.1189995      -72.0370026      0.655561924     l, k, lat, lon, s
          75          70  -30.8309994      -72.4250031      0.489273667     l, k, lat, lon, s
          89          25  -30.6170006      -71.5039978      0.831650078     l, k, lat, lon, s
          94          63  -30.4950008      -72.2630005      0.646996915     l, k, lat, lon, s
         100          29  -30.4160004      -71.5739975      0.818435550     l, k, lat, lon, s
         110          51  -30.2169991      -72.0049973      0.707293212     l, k, lat, lon, s
         111          21  -30.2240009      -71.4029999      0.929421246     l, k, lat, lon, s
         119           4  -30.0919991      -71.0559998       1.00000000     l, k, lat, lon, s
